gampversion,country,slotnumber,slot,hellofreshweek,week,uniquerecipecode,code,nb_of_appearances,status,title,subtitle,lastused,nextused,absolutelastused,absolutelastusedrunning,isnewrecipe,isnewscheduled,isdefault,primaryprotein,mainprotein,proteincut,secondaryprotein,proteins,primarystarch,mainstarch,secondarystarch,starches,primaryvegetable,mainvegetable,vegetables,secondaryvegetable,tertiaryvegetable,primarydryspice,primarycheese,primaryfruit,primarydairy,primaryfreshherb,salt,calories,cuisine,dishtype,handsontime,totaltime,difficulty,tag,preference,preftag,producttype,author,cost1p,cost2p,cost3p,cost4p,skucode,skuname,skucount,seasonalityrisk_w1,seasonalityrisk_w2,seasonalityrisk_w3,seasonalityrisk_w4,pricemissingskus,scorescm,scorewoscm,isscorereplace,volumesharelast,volumeshare2last,uptake_ratio,updated_at,unique_slot,basket,weight2p,weight4p,sum_weight2p,sum_weight4p,weight,normweight2p,normweight4p,slotcombo,avg_swap_ratio,retention_performance_normalized,weightedRIS,weightedScorescm,weightedScorewoscm,weightedCost2p
GAMP'19,CA,1079,78,2026-W36,36,RT41431-9,RT41431,14,READY FOR MENU PLANNING,One-Pot Garlicky Turkey and Tomato-Pesto Orzo,"with Spinach, Bell Peppers and Parmesan",2026-W16,2026-W30,2026-W30,760,0,0,TRUE,Turkey-Mince,Turkey,Mince,,"Turkey-Mince,",Pasta - Orzo,Pasta,,"Pasta - Orzo,",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Baby Spinach,",Baby Spinach,,Italian Herb Spice Blend,"Parmesan Cheese, shredded",,Cream,,0,990,Italian,Pasta,5,20,1,"quick , one-pot , one-pot/one-pan , fr-translated",Convenience Product Line,"quick , one-pot , one-pot/one-pan , fr-translated, Convenience Product Line",,,0,7.26,0,13.9,PRO-10-52177-1 | DAI-10-001211-4 | PHF-10-88380-4 | PRO-10-002786-1 | PRO-10-002787-1 | PTN-10-138827-7 | DAI-10-001218-4 | DRY-10-155638-1 | PHF-10-000746-4 | PRO-10-002829-4 | SPI-10-138337-1 | PHF-10-000402-4 | PHF-10-000414-4 | PHF-10-000744-4 | SPI-10-138318-1 | DAI-10-003438-4 | DRY-10-125722-1,"X3B- Stock Concentrate, Reduced Sodium Chicken 9.6g (1unit) | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Garlic, Unpeeled Clove | X3B- Tomato Sauce Base (4tbsp) | X3B- Tomato Sauce Base (2tbsp) | X3B- Turkey, Lean Ground 250g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- (Paper) Pasta, Orzo 340g | X3B- Spinach, Baby 56g | X3B- Pesto Sauce, Sundried Tomato 57g (0.25cup) | X3B- Italian Herb Spice Blend 10g | X3B- Lemon 1pc | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Spinach, Baby 113g | X3B- Italian Herb Spice Blend 5g | X3B- Cream, 35% 113ml | X3B- (Paper) Pasta, Orzo 170g",17,2,2,2,2,,3.58649789,3.614699332,0,0.0058,0.0054,0.0177,2026-04-20 17:04:42.333000+00:00,429,3,0.0033089,0.0013539,0.71545,0.28455,0.0046628,0.004625,0.004758,,0.0108488362,0.779,0.0036323212,0.01672312236,0.01685462005,0.033851928
GAMP'19,CA,1080,79,2026-W36,36,RF46058-3,RF46058,8,IN DEVELOPMENT,Quick Roasted Salmon with Miso Mushroom Pasta,with Bok Choy,2026-W16,2026-W20,2026-W32,762,0,0,TRUE,Fish-Salmon-Fillet-Skin-On,Fish,Salmon,,"Fish-Salmon-Fillet-Skin-On,",Pasta - Penne,Pasta,,"Pasta - Penne,",Mushrooms - Mix,Mushrooms,"Mushrooms - Mix, Bok Choy - Shanghai,",Bok Choy - Shanghai,,Garlic Salt,"Parmesan Cheese, shredded",,Cream,Chives,0,1110,NORTH AMERICAN,Pasta,7,20,1,quick,Quick Surcharge,"quick, Quick Surcharge",,,0,11.39,0,22.83,DAI-10-003438-4 | DRY-10-002435-1 | PHF-10-000392-4 | PRO-10-000783-1 | SPI-10-001169-1 | DAI-10-001211-4 | PHF-10-000956-4 | PHF-10-000957-4 | DAI-10-001159-4 | DAI-10-001218-4 | DAI-10-136065-4 | DRY-10-002436-1 | DRY-10-133020-7 | PHF-10-000936-4 | PRO-10-119553-1 | PTN-10-125363-7 | PHF-10-000939-4 | SPI-10-001163-1,"X3B- Cream, 35% 113ml | X3B- Shallots, Crispy 28g | X3B- Bok Choy, Shanghai 1pc (113g) | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Garlic Salt 4g (1tsp) | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Mushroom Blend, Whole 200g (1:1:1 Cremini-White-Oyster) | X3B- Mushroom Blend, Whole 400g (1:1:1 Cremini-White-Oyster) | X3B- Cream, 35% 237ml | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B - Cheese, Cream 50g | X3B- Shallots, Crispy 56g | X3B- Pasta, Quick-Cook Penne 227g | X3B- Chives, Fresh 14g | X3B- Stock Concentrate, Miso 10ml (1unit) | X3B- Salmon, Atlantic Skin-On Fillets (2) 250g | X3B- Chives, Fresh 7g | X3B- Garlic Salt 8g (2tsp)",18,2,2,2,2,PHF-10-000956-4 | PHF-10-000957-4,3.724137931,3.722222222,0,0.0009,0.0012,0.0029,2026-04-20 01:32:55.749000+00:00,430,3,0.0026825,0.001071,0.71545,0.28455,0.0037535,0.0037494,0.0037638,hand_assigned,0.001843839129,0.5894,0.0022123129,0.01397855172,0.01397136111,0.042752365
GAMP'19,CA,1081,80,2026-W36,36,RC54598-1,RC54598,4,READY FOR MENU PLANNING,Chicken Katsu Bar,"with Sticky Rice, Slaw and DIY Tonkatsu Sauce",,2026-W20,2026-W32,762,0,1,TRUE,Chicken-Breast,Chicken,Breast,Veggie-Eggs,"Chicken-Breast, Veggie-Eggs",Rice-Sticky,Rice,Bread - Breadcrumbs,"Rice-Sticky, Bread - Breadcrumbs",Coleslaw Mix,Coleslaw Mix,"Coleslaw Mix, ,",,,,"Cheddar Cheese, shredded",,Mayonnaise,,0,1030,Japanese,123,10,30,1,build-your-own-plate,Family Product Line,"build-your-own-plate, Family Product Line",,,0,8.95,0,17.43,DRY-10-125592-1 | PTN-10-138815-7 | PHF-10-000734-4 | PRO-10-91790-1 | DAI-10-001205-4 | DRY-10-10310-1 | DRY-10-132836-1 | PRO-10-002765-1 | PRO-10-002781-1 | PRO-10-91789-1 | DAI-10-001204-4 | DAI-10-88327-4 | PHF-10-001410-4 | PHF-10-001411-4 | PHF-10-003814-4 | PRO-10-101286-1 | PTN-10-138814-7,"X3B- (Paper) Rice, Calrose 149g (0.75cup) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Green Onion 2pc | H1F- Mayonnaise (0.5cup) | X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | H1F- Flour, All-Purpose 18g (2TBSP) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- Ketchup (2tbsp) | X3B- Worcestershire Sauce (1tbsp) | H1F- Mayonnaise (4tbsp) | X3B- Cheese, Medium Cheddar Shredded 28g (0.25cup) | X3B- Egg, Large 1pc | X3B- Coleslaw Mix 170g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Coleslaw Mix 340g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Green Onion 1pc | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g",17,3,3,3,3,,3.472909179,3.506431658,1,0,0,0,2026-04-20 02:34:28.475000+00:00,431,3,0.0026825,0.001071,0.71545,0.28455,0.0037535,0.0037494,0.0037638,hand_assigned,0,0.7188,0.0026980158,0.0130355646,0.01316139123,0.033593825
GAMP'19,CA,1082,81,2026-W36,36,RC58418-1,RC58418,0,IN DEVELOPMENT,Fijian Chicken and Green Bean Coconut Curry,with Toasted Coconut Rice,,,,-1,1,0,TRUE,Chicken-Thigh,Chicken,Thigh,,"Chicken-Thigh,",Rice - Basmati,Rice,,"Rice - Basmati,",Green Beans,Green Beans,"Green Beans, Onion - Red,",Onion - Red,,Dal Spice Blend,,Shredded Coconut,Coconut milk,Cilantro,0,790,Fijian,Curry,10,30,1,"family-passport , season-autumn-winter",Family Product Line,"family-passport , season-autumn-winter, Family Product Line",,,0,8.84,0,17.19,DRY-10-001154-1 | PHF-10-000938-4 | PHF-10-000940-4 | SPI-10-10614-1 | SPI-10-10614-1 | DRY-10-001153-1 | PHF-10-000732-4 | PRO-10-119628-1 | SPI-10-117111-1 | DRY-10-125594-1 | DRY-10-155636-1 | PHF-10-000733-4 | PHF-10-88382-4 | PRO-10-121938-1 | PTN-10-138820-7,"X3B- Coconut, Medium Shredded Unsweetened 6g (1TBSP) | X3B- Cilantro, Fresh 14g | X3B- Cilantro, Fresh 7g | H1F- Dal Spice Blend 6g (1TBSP) | H1F- Dal Spice Blend 6g (1TBSP) | X3B- Coconut, Medium Shredded Unsweetened 12g (2TBSP) | X3B- Green Beans, 170g | X3B- Ginger Garlic Puree (2TBSP) | X3B- Powder Stock, Chicken 7.5g (1tbsp) | X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Green Beans, 340g | X3B- Onion, Red Whole 1pc (113g) | X3B- Coconut Milk 17% Fat (No additives), Can 225ml | X3B- Chicken, Thighs Skinless/Boneless 285g",14,3,2,2,2,,3.435832597,3.470340626,1,0,0,0,2026-04-15 19:54:30.246000+00:00,432,3,0.0026876,0.0010811,0.71545,0.28455,0.0037686,0.0037565,0.0037993,hand_assigned,0,0.7188,0.00270886968,0.01294827873,0.01307832568,0.033314424
GAMP'19,CA,1083,82,2026-W36,36,RB58453-1,RB58453,0,IN DEVELOPMENT,Taiwainese Savoury Beef Noodles,"with Peppers, Bok Choy and Toasted Peanuts",,,,-1,1,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince,",Noodles - Chow Mein,Noodles,,"Noodles - Chow Mein,",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Bok Choy - Shanghai,",Bok Choy - Shanghai,,,,"Peanuts, chopped",,Garlic,0,840,Taiwanese,Noodles,8,25,1,"quick-prep , family-passport , season-no-season",Family Product Line,"quick-prep , family-passport , season-no-season, Family Product Line",,,0,6.89,0,13.66,DRY-10-001167-7 | PRO-10-118972-1 | PRO-10-119557-1 | PTN-10-138804-7 | PHF-10-000414-4 | PRO-10-002012-1 | PHF-10-000392-4 | PRO-10-000783-1 | PRO-10-119628-1 | PTN-10-138803-7 | SPI-10-148726-1 | SPI-10-148727-1,"X3B- Noodles, Cantonese Chow Mein 200g | X3B- Soy Sauce 30ml (2tbsp) | X3B- Tahini Sauce 30ml (2tbsp) | X3B- Beef, Lean Ground 500g | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Hoisin Sauce 68g (60ml) | X3B- Bok Choy, Shanghai 1pc (113g) | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Ginger Garlic Puree (2TBSP) | X3B- Beef, Lean Ground 250g | X3B- Peanuts, Roasted Unsalted Chopped 56g | X3B- Peanuts, Roasted Unsalted Chopped 28g",12,2,2,2,2,,3.449238983,3.484536486,1,0,0,0,2026-04-15 19:58:13.370000+00:00,433,3,0.0026876,0.0010811,0.71545,0.28455,0.0037686,0.0037565,0.0037993,hand_assigned,0,0.7188,0.00270886968,0.01299880203,0.0131318242,0.025965654
GAMP'19,CA,1084,83,2026-W36,36,RC42785-7,RC42785,9,READY FOR MENU PLANNING,Crispy Ranch Chicken,with Garlicky Rice and Sautéed Veggies,2026-W15,2026-W19,2026-W32,762,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast,",Rice - Jasmine,Rice,Bread - Breadcrumbs,"Rice - Jasmine, Bread - Breadcrumbs",Green Beans,Green Beans,"Green Beans, Peas,",Peas,,,,,,,0,1370,NORTH AMERICAN,123,10,35,1,,Big Batch,", Big Batch",,,0,11.36,0,22.24,PHF-10-000733-4 | SPI-10-100267-1 | DAI-10-88327-4 | DRY-10-65202-1 | PHF-10-000732-4 | PTN-10-138814-7 | DRY-10-10570-1 | PRO-10-127899-4 | PRO-10-128630-1 | PTN-10-138815-7 | DRY-10-125595-1 | PHF-10-000741-4 | PHF-10-000742-4 | PRO-10-101053-1,"X3B- Green Beans, 340g | H1F- Dill-Garlic Spice Blend 4g (1tsp) | X3B- Egg, Large 1pc | H1F- Breadcrumbs, Italian 52g (0.5 cup) | X3B- Green Beans, 170g | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | H1F- Flour, All-Purpose 36g (4TBSP) | X3B- Garlic Spread 30g (2tbsp) | X3B- Honey 15g (1unit) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Peas, Frozen 113g (0.66cup) | X3B- Peas, Frozen 227g (1.33cup) | X3B- Dressing, Ranch (2TBSP)",14,3,2,2,2,,3.321428571,3.441666667,0,0.0028,0.0035,0.0086,2026-03-24 19:07:48.727000+00:00,434,3,0.0026876,0.0010811,0.71545,0.28455,0.0037686,0.0037565,0.0037993,hand_assigned,0.004622523314,0.6549,0.00246805614,0.01251713571,0.012970265,0.042811296
GAMP'19,CA,1085,84,2026-W36,36,RC48181-2,RC48181,7,READY FOR MENU PLANNING,Mexican Chicken and Kale Bowls,with Veggies and Yogurt Crema,2026-W14,2026-W18,2026-W32,762,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast,",Potato - Sweet,Potato,,"Potato - Sweet,",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Red Onion,",Red Onion,,Mexican Seasoning,,,,Cilantro,0,630,Canadian,Bowl,8,30,1,,Balanced,", Balanced",,,0,9.2,0,18.04,PHF-10-88382-4 | DAI-10-001202-4 | DAI-10-10602-4 | PHF-10-000950-4 | PTN-10-138815-7 | PHF-10-000951-4 | PHF-10-88388-1 | DAI-10-001140-4 | PHF-10-000414-4 | PHF-10-000404-4 | PTN-10-138814-7 | SPI-10-10562-1 | SPI-10-10762-1 | SPI-10-117111-1,"X3B- Onion, Red Whole 1pc (113g) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Yogurt, Greek Plain 2% 100g | X3B- Kale, Green Chopped 1/2-inch and Destemmed 113g | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Kale, Green Chopped 1/2-inch and Destemmed 56g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Lime 1pc | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | H1F- Mexican Seasoning 8g (1TBSP) | H1F- Mexican Seasoning 16g (2TBSP) | X3B- Powder Stock, Chicken 7.5g (1tbsp)",14,3,3,3,3,,3.414201183,3.465065502,0,0.0071,0.0062,0.022,2026-04-20 17:09:21.898000+00:00,435,3,0.0026876,0.0010811,0.71545,0.28455,0.0037686,0.0037565,0.0037993,"balanced_d3,balanced_d5",0.01109918891,0.7396,0.00278725656,0.01286675858,0.01305844585,0.03467112
GAMP'19,CA,1086,85,2026-W36,36,RB52887-2,RB52887,6,READY FOR MENU PLANNING,Nutritionist's Pick: Jalapeño Beef and Couscous Bowls,with Romaine and Creamy Lime Dressing,2026-W16,2026-W20,2026-W32,762,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince,",Couscous,Couscous,,"Couscous,",Lettuce - Romaine,Lettuce,"Lettuce - Romaine, Tomatoes - Roma,",Tomatoes - Roma,,Chili-Cumin Spice Blend,"Cheddar Cheese, shredded",,,Cilantro,0,690,Mexican,Bowl,5,15,1,"convenience , fr-translated",Balanced,"convenience , fr-translated, Balanced",,,0,7.1,0,13.66,DAI-10-001205-4 | DAI-10-001204-4 | DAI-10-125468-4 | DRY-10-125716-1 | DRY-10-125717-1 | PHF-10-000404-4 | PHF-10-000411-4 | PHF-10-000424-4 | PRO-10-118973-1 | PRO-10-62193-1 | PTN-10-138803-7 | SPI-10-138351-1 | SPI-10-138350-1 | PHF-10-000938-4 | PHF-10-134902-4 | PTN-10-138804-7 | DAI-10-144062-4 | PHF-10-000940-4,"X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | X3B- Cheese, Medium Cheddar Shredded 28g (0.25cup) | X3B- Sour Cream, 14% 43ml (3TBSP) | X3B- (Paper) Couscous, Moroccan 184g (1cup) | X3B- (Paper) Couscous, Moroccan 92g (0.5cup) | X3B- Lime 1pc | X3B- Pepper, Jalapeno 1pc | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Mayonnaise 30ml (2tbsp) | X3B- Stock Concentrate, Reduced Sodium Beef 9.6g (1unit) | X3B- Beef, Lean Ground 250g | X3B- Chili-Cumin Spice Blend 22g | X3B- Chili-Cumin Spice Blend 11g | X3B- Cilantro, Fresh 14g | X3B- Lettuce, Romaine Baby 1pc | X3B- Beef, Lean Ground 500g | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Cilantro, Fresh 7g",18,2,2,2,2,,3.450632911,3.479224377,0,0.0077,0.011,0.0237,2026-04-02 16:47:07.272000+00:00,436,3,0.0027128,0.0010861,0.71545,0.28455,0.003799,0.0037918,0.0038171,"balanced_d3,balanced_d5",0.01366416518,0.8141,0.0030927659,0.01310895443,0.01321757341,0.0269729
GAMP'19,CA,1087,86,2026-W36,36,RS44491-2,RS44491,7,READY FOR MENU PLANNING,Nutritionist's Pick: Shrimp with Chive-Garlic Aioli,with herbed bulgur and spiced chickpeas,2026-W15,2026-W19,2026-W32,762,0,0,TRUE,Shellfish-Shrimp,Shellfish,Shrimp,Veggie-Chickpeas,"Shellfish-Shrimp, Veggie-Chickpeas",Rice - Wild Rice Medley,Rice,,"Rice - Wild Rice Medley,",Zucchini,Zucchini,"Zucchini, Pepper - Sweet Bell,",Pepper - Sweet Bell,,,,,,Parsley,0,790,Argentinian,Bowl,5,25,1,balanced,Balanced,"balanced, Balanced",,,0,7.07,0,13.73,PHF-10-000939-4 | PHF-10-000973-4 | PRO-10-91789-1 | PHF-10-000974-4 | PHF-10-88380-4 | PHF-10-000936-4 | PRO-10-91819-1 | DRY-10-125714-1 | DRY-10-125715-1 | PHF-10-000414-4 | SPI-10-144154-1 | PHF-10-000422-4 | PRO-10-118973-1 | PTN-10-000704-7,"X3B- Chives, Fresh 7g | X3B- Parsley, Fresh Italian 14g | H1F- Mayonnaise (4tbsp) | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | X3B- Chives, Fresh 14g | X3B- Chickpeas, Canned 398ml | X3B- (Paper) Bulgur Wheat 204g (1cup) | X3B- (Paper) Bulgur Wheat 102g (0.5cup) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Mediterranean Spice Blend 14g | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Mayonnaise 30ml (2tbsp) | X3B- Shrimp, Pacific White Tail-Off 285g",14,2,2,2,2,,3.514285714,3.539130435,0,0.0042,0.0053,0.0132,2026-04-14 04:05:56.783000+00:00,437,3,0.0027128,0.0010861,0.71545,0.28455,0.003799,0.0037918,0.0038171,"balanced_d3,balanced_d5",0.00725723393,0.6931,0.0026330869,0.01335077143,0.01344515652,0.02685893
GAMP'19,CA,1088,87,2026-W36,36,RC48464-2,RC48464,6,READY FOR MENU PLANNING,Nutritionist's Pick: Sweet Potato and Farro Bowls with Almond Chicken,with Cranberries and Kale,2026-W13,2026-W17,2026-W32,762,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast,",Farro,Farro,Potato - Sweet,"Farro, Potato - Sweet",Kale,Kale,"Kale, Avocado,",Avocado,,,,,,,0,750,Canadian,Bowl,10,35,1,fr-translated,Balanced,"fr-translated, Balanced",,,0,8.58,0,16.44,DRY-10-148729-1 | PRO-10-002774-1 | PRO-10-101286-1 | SPI-10-001169-1 | DAI-10-001202-4 | PHF-10-000950-4 | PRO-10-002775-1 | PRO-10-128630-1 | DRY-10-003163-1 | PHF-10-000951-4 | PHF-10-88388-1 | DAI-10-001140-4 | PTN-10-138819-7 | SPI-10-148739-1 | PHF-10-88382-4 | SPI-10-001163-1 | SPI-10-148738-1,"X3B- Cranberries, Dried 28g (0.25cup) | X3B- Mustard, Whole Grain (1tbsp) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Garlic Salt 4g (1tsp) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Kale, Green Chopped 1/2-inch and Destemmed 113g | X3B- Mustard, Whole Grain (2tbsp) | X3B- Honey 15g (1unit) | X3B- (Paper) Pearled Farro 92g (0.5cup) | X3B- Kale, Green Chopped 1/2-inch and Destemmed 56g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Chicken, Tenders Skinless/Boneless 340g | X3B- Almonds, Sliced 56g | X3B- Onion, Red Whole 1pc (113g) | X3B- Garlic Salt 8g (2tsp) | X3B- Almonds, Sliced 28g",17,3,3,3,3,,3.544502618,3.595065312,0,0.0131,0.0146,0.0448,2026-04-13 16:36:16.533000+00:00,438,3,0.0027128,0.0010861,0.71545,0.28455,0.003799,0.0037918,0.0038171,balanced_d5,0.02284750181,0.8486,0.0032238314,0.01346556545,0.01365765312,0.03259542
GAMP'19,CA,1089,88,2026-W36,36,RS47837-2,RS47837,7,READY FOR MENU PLANNING,Indian-Spiced Shrimp and Bulgur,"with Zucchini, Peppers and Mint Yogurt Sauce",2026-W16,2026-W20,2026-W32,762,0,0,TRUE,Shellfish-Shrimp,Shellfish,Shrimp,,"Shellfish-Shrimp,",Bulgur Wheat,Bulgur Wheat,,"Bulgur Wheat,",Zucchini,Zucchini,"Zucchini, Pepper - Sweet Bell,",Pepper - Sweet Bell,,Indian Spice Mix,,,Yogurt,Mint,0,640,Canadian,123,7,20,1,spicy,Balanced,"spicy, Balanced",,,0,7.2,0,14.01,PHF-10-000422-4 | PTN-10-000704-7 | SPI-10-138346-1 | SPI-10-148738-1 | DAI-10-10602-4 | PHF-10-000952-4 | PHF-10-88380-4 | SPI-10-138347-1 | DRY-10-125714-1 | DRY-10-125715-1 | PHF-10-000402-4 | PHF-10-000414-4 | PHF-10-000953-4 | SPI-10-148739-1,"X3B- Squash, Green Zucchini 1pc (200g) | X3B- Shrimp, Pacific White Tail-Off 285g | X3B- Indian Spice Blend 18g | X3B- Almonds, Sliced 28g | X3B- Yogurt, Greek Plain 2% 100g | X3B- Mint, Fresh 14g | X3B- Garlic, Unpeeled Clove | X3B- Indian Spice Blend 9g | X3B- (Paper) Bulgur Wheat 204g (1cup) | X3B- (Paper) Bulgur Wheat 102g (0.5cup) | X3B- Lemon 1pc | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Mint, Fresh 7g | X3B- Almonds, Sliced 56g",14,2,2,2,2,,3.443089431,3.469827586,0,0.0028,0.003,0.0087,2026-04-20 10:19:06.410000+00:00,439,3,0.0027128,0.0010861,0.71545,0.28455,0.003799,0.0037918,0.0038171,balanced_d5,0.004781085242,0.5476,0.0020803324,0.01308029675,0.013181875,0.0273528
GAMP'19,CA,1090,89,2026-W36,36,RP153218-19,RP153218,24,READY FOR MENU PLANNING,Mexican Pork and Charred Jalapeño Tacos,"with Corn, Red Cabbage Slaw and Cheddar",2026-W14,2026-W23,2026-W30,760,0,0,TRUE,Pork-Mince,Pork,Mince,,"Pork-Mince,",Tortilla - Plain,Tortilla,,"Tortilla - Plain,",Cabbage - Red,Cabbage,"Cabbage - Red, ,",,,,"Cheddar Cheese, shredded",,,Green Onion,0,1100,Mexican,Tortillas,5,20,2,"quick , spicy , fr-translated",Quick,"quick , spicy , fr-translated, Quick",,,0,6.15,0,11.66,DAI-10-001205-4 | PRO-10-002762-1 | PRO-10-100366-7 | PRO-10-100367-7 | DAI-10-001203-4 | PRO-10-100793-1 | PTN-10-130366-7 | BAK-10-003294-7 | DAI-10-144062-4 | PHF-10-000734-4 | PHF-10-001400-4 | PHF-10-000411-4 | PHF-10-003814-4 | PRO-10-119556-1 | PTN-10-132170-7,"X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | X3B- Chipotle Sauce (2tbsp) | X3B- Corn, Kernels Thaw-Friendly 113g (0.66cup) | X3B- Corn, Kernels Thaw-Friendly 227g (1.33cup) | X3B- Cheese, Medium Cheddar Shredded 113g (1cup) | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Pork, Lean Ground 250g | X3B- Tortillas, White Flour 6-inch (6pc) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Green Onion 2pc | X3B- Cabbage, Red Shredded 1/8-inch 113g | X3B- Pepper, Jalapeno 1pc | X3B- Green Onion 1pc | X3B- Tex Mex Paste 15ml (1tbsp) | X3B- Pork, Lean Ground 500g",15,2,2,2,2,,3.552447552,3.563432836,0,0.0016,0.0028,0.0429,2026-04-21 14:46:04.878000+00:00,440,3,0.0125942,0.0047285,0.71545,0.28455,0.0173226,0.0176031,0.0166175,"protein_all,protein_d3,protein_d5",0.003770783407,0.7608,0.01317903408,0.06153762796,0.06172792164,0.10653399
GAMP'19,CA,1091,90,2026-W36,36,RB151872-22,RB151872,22,READY FOR MENU PLANNING,Shawarma-Inspired Beef Meatballs,"with Roasted Veggie Couscous, DIY Toum Sauce and Feta",2025-W47,2026-W22,2026-W30,760,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince,",Couscous,Couscous,,"Couscous,",Zucchini,Zucchini,"Zucchini, ,",,,,,,,,0,910,Lebanese,Meatballs,8,35,2,family-friendly,Classic,"family-friendly, Classic",,,0,6.62,0,12.84,PHF-10-000973-4 | PRO-10-91789-1 | DRY-10-126105-1 | PHF-10-000422-4 | PTN-10-138803-7 | SPI-10-11153-1 | DAI-10-001202-4 | DRY-10-11999-1 | PHF-10-000974-4 | PHF-10-88380-4 | SPI-10-12114-1 | PTN-10-138804-7 | DAI-10-001140-4 | PHF-10-000402-4 | PHF-10-000414-4 | PRO-10-91790-1 | SPI-10-132693-1,"X3B- Parsley, Fresh Italian 14g | H1F- Mayonnaise (4tbsp) | X3B- (Paper) Couscous, Pearl 120g (0.75cup) | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Beef, Lean Ground 250g | H1F- Shawarma Spice Blend 7g (1TBSP) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | H1F- Breadcrumbs, Italian 24g (4TBSP) | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | H1F- Shawarma Spice Blend 14g (2TBSP) | X3B- Beef, Lean Ground 500g | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Lemon 1pc | X3B- Pepper, Sweet Bell 1pc (160g) | H1F- Mayonnaise (0.5cup) | X3B- Breadcrumbs, Italian 12g (2TBSP)",17,2,2,2,2,,3.449238983,3.484536486,1,0.0354,0.0361,0.1174,2026-04-14 19:43:21.820000+00:00,441,3,0.0125942,0.0047285,0.71545,0.28455,0.0173226,0.0176031,0.0166175,"protein_all,protein_d3,protein_d5",0.003232194033,0.8003,0.01386327678,0.05974978721,0.06036123173,0.114675612
